"crash_id","crash_datetime","crash_date","latitude","longitude","n_crash_reports","contains_fatality_words","contains_pedestrian_words","contains_matatu_words","contains_motorcycle_words"
1,2018-06-06 20:39:54,2018-06-06,-1.2631315,36.7642835,1,0,0,0,0
2,2018-06-30 13:36:54,2018-06-30,-1.295135,36.821932,1,0,0,0,0
3,2018-05-26 07:42:54,2018-05-26,-1.3718555,36.9204565,1,1,0,0,0
4,2018-05-26 07:52:24,2018-05-26,-1.209945,36.83323,1,0,0,0,0
5,2018-05-26 15:42:24,2018-05-26,-1.215468,36.850638,1,0,0,0,0
6,2018-05-26 18:21:24,2018-05-26,-1.2451285,36.8673795,1,0,0,0,0
7,2018-05-26 20:15:54,2018-05-26,-1.389695,36.938026,1,0,0,0,0
8,2018-05-27 14:03:54,2018-05-27,-1.234781,36.8728705,1,0,0,0,0
9,2018-05-27 14:04:54,2018-05-27,-1.258537,36.91659,1,1,0,0,1
10,2018-05-27 14:49:24,2018-05-27,-1.067963,37.051213,1,0,0,1,0
11,2018-05-27 17:00:54,2018-05-27,-1.260797,36.712915,1,0,0,0,1
12,2018-05-28 06:20:24,2018-05-28,-1.216927,36.8941755,1,0,0,0,0
13,2018-05-28 06:55:54,2018-05-28,-1.220387,36.89118,1,0,0,0,0
14,2018-05-28 19:42:24,2018-05-28,-1.396656,36.941388,1,0,0,1,0
15,2018-05-29 16:33:54,2018-05-29,-1.3195655,36.8385065,1,0,0,0,0
16,2018-05-29 16:44:24,2018-05-29,-1.304899,36.82478,1,0,0,0,0
17,2018-05-29 17:18:24,2018-05-29,-1.249479,36.846988,1,0,0,0,0
18,2018-05-29 18:32:24,2018-05-29,-1.506574,37.095385,1,0,0,0,0
19,2018-05-30 06:35:54,2018-05-30,-1.25021,36.820718,1,0,0,1,0
20,2018-05-30 10:22:24,2018-05-30,-1.225951,36.839095,1,0,0,0,0
21,2018-05-30 17:29:24,2018-05-30,-1.274802,36.812039,1,0,0,0,0
22,2018-05-30 19:07:24,2018-05-30,-1.262799,36.879031,1,0,0,0,0
23,2018-05-31 08:51:54,2018-05-31,-1.2642666,36.74699,1,0,0,0,0
24,2018-05-31 13:30:24,2018-05-31,-1.052522,37.094317,1,1,0,0,1
25,2018-05-31 17:32:54,2018-05-31,-1.292827,36.7745175,1,0,0,0,0
26,2018-05-31 17:42:54,2018-05-31,-1.298367,36.802168,1,0,0,0,0
27,2018-05-31 20:02:54,2018-05-31,-1.300398,36.773832,1,0,0,0,0
28,2018-05-31 20:20:24,2018-05-31,-1.124653,37.003037,1,0,0,0,0
29,2018-05-31 22:46:54,2018-05-31,-1.261998,36.84,1,0,0,0,0
30,2018-05-31 22:57:24,2018-05-31,-1.256093,36.855982,1,0,0,0,0
31,2018-06-01 06:50:24,2018-06-01,-1.3632275,36.7648435,1,0,0,0,0
32,2018-06-01 09:33:24,2018-06-01,-0.983177,36.632307,1,0,0,0,0
33,2018-06-01 11:47:24,2018-06-01,-1.296993,36.875598,1,0,0,0,0
34,2018-06-01 11:59:24,2018-06-01,-0.940662,36.620393,1,0,0,0,0
35,2018-06-01 12:01:24,2018-06-01,-0.804494,36.531555,1,0,0,0,0
36,2018-06-01 16:13:54,2018-06-01,-1.2881165,36.818796,1,0,1,0,0
37,2018-06-01 18:39:54,2018-06-01,-1.296362,36.883496,1,0,0,0,0
38,2018-06-02 07:46:24,2018-06-02,-1.2666115,36.8344265,1,0,0,1,0
39,2018-06-02 12:37:54,2018-06-02,-1.275757,36.8228905,1,0,0,0,0
40,2018-06-02 16:45:24,2018-06-02,0.491426,35.27037,1,0,0,0,0
41,2018-06-02 19:14:24,2018-06-02,-1.207233,36.911888,1,0,0,0,0
42,2018-06-02 19:51:54,2018-06-02,-1.213711,36.899673,1,0,0,0,0
43,2018-06-02 21:04:24,2018-06-02,-1.220088,36.892,1,0,0,0,0
44,2018-06-03 00:25:54,2018-06-03,-1.289163,36.811719,1,0,0,0,0
45,2018-06-03 06:29:54,2018-06-03,-1.3442335,36.666157,1,0,0,1,0
46,2018-06-03 14:13:24,2018-06-03,-1.288932,36.839907,1,0,0,0,0
47,2018-06-03 18:14:24,2018-06-03,-1.2693285,36.805776,1,0,0,0,0
48,2018-06-03 20:14:24,2018-06-03,-1.364719,36.911405,1,0,0,0,0
49,2018-06-03 22:15:54,2018-06-03,-1.097772,36.627076,1,0,0,0,0
50,2018-06-04 01:54:54,2018-06-04,-1.355691,36.657324,1,0,0,0,0
51,2018-06-04 01:55:24,2018-06-04,-1.217267,36.8929095,1,0,0,0,0
52,2018-06-04 05:45:24,2018-06-04,-1.396243,36.745543,1,0,0,0,0
53,2018-06-04 06:54:24,2018-06-04,-1.29374,36.795907,1,0,0,0,1
54,2018-06-04 11:32:54,2018-06-04,-1.2612255,36.8739765,1,0,0,1,0
55,2018-06-04 12:23:24,2018-06-04,-1.148514,36.961087,1,0,0,0,0
56,2018-06-04 14:29:54,2018-06-04,-1.278919,36.784299,1,0,0,0,0
57,2018-06-04 15:23:54,2018-06-04,-1.12422,37.003608,1,0,0,0,0
58,2018-06-04 17:45:54,2018-06-04,-1.266667,36.834423,1,0,0,0,0
59,2018-06-05 07:36:54,2018-06-05,-1.324801,36.8481885,1,0,0,0,0
60,2018-06-05 11:50:54,2018-06-05,-1.153175,36.961002,1,0,0,0,0
61,2018-06-05 15:26:24,2018-06-05,-1.3249405,36.848489,1,0,0,0,0
62,2018-06-05 17:06:24,2018-06-05,-1.280817,36.816967,1,0,0,0,0
63,2018-06-05 18:59:54,2018-06-05,-1.297165,36.875237,1,0,0,0,0
64,2018-06-05 19:13:54,2018-06-05,-1.210473,36.7894545,1,0,0,0,0
65,2018-06-05 20:23:24,2018-06-05,-1.245244,36.7695612,1,0,0,0,0
66,2018-06-05 21:26:54,2018-06-05,-1.287058,36.836512,1,0,0,0,0
67,2018-06-05 23:10:54,2018-06-05,-1.181702,36.9373895,1,1,0,0,0
68,2018-06-06 03:33:24,2018-06-06,-1.2631,36.979394,1,0,0,0,0
69,2018-06-06 07:08:24,2018-06-06,-1.2198175,36.8911125,1,0,0,0,0
70,2018-06-06 09:17:24,2018-06-06,-1.264737,36.802079,1,0,0,1,0
71,2018-06-06 21:13:54,2018-06-06,-1.406897,36.947256,1,0,0,0,0
72,2018-06-06 21:58:54,2018-06-06,-1.411171,36.951006,1,0,0,0,0
73,2018-06-07 05:43:24,2018-06-07,-1.285105,36.883902,1,0,0,0,0
74,2018-06-07 05:55:54,2018-06-07,-1.203801,36.916523,1,0,0,0,0
75,2018-06-07 06:31:54,2018-06-07,-1.260699,36.716544,1,0,0,0,0
76,2018-06-07 06:50:24,2018-06-07,-1.278127,36.8214565,1,0,0,0,0
77,2018-06-07 08:12:54,2018-06-07,-1.364719,36.911405,1,0,0,0,0
78,2018-06-07 08:15:24,2018-06-07,-1.3339635,36.779085,1,0,0,0,0
79,2018-06-07 14:46:54,2018-06-07,-1.300187,36.7743565,1,0,0,0,0
80,2018-06-07 14:48:24,2018-06-07,-1.227037,36.882905,1,0,0,0,0
81,2018-06-07 16:29:54,2018-06-07,-1.372598,36.920491,1,0,0,0,0
82,2018-06-07 18:52:54,2018-06-07,-1.190474,36.739465,1,0,0,0,0
83,2018-06-07 21:28:54,2018-06-07,-1.136438,36.97028,1,0,0,0,0
84,2018-06-08 05:17:54,2018-06-08,-1.525206,37.121076,1,0,0,0,0
85,2018-06-08 06:41:24,2018-06-08,-1.343014,36.765581,1,0,0,0,0
86,2018-06-08 07:06:24,2018-06-08,-1.332986,36.80054,1,0,0,0,0
87,2018-06-08 07:28:54,2018-06-08,-1.039962,37.068619,1,0,0,1,0
88,2018-06-08 07:29:54,2018-06-08,-1.317394,36.812597,1,0,0,0,0
89,2018-06-08 07:44:54,2018-06-08,-1.328397,36.800541,1,0,0,0,0
90,2018-06-08 10:43:24,2018-06-08,-1.260901,36.71664,1,0,0,0,0
91,2018-06-08 11:28:24,2018-06-08,-1.272665,36.808979,1,0,0,0,0
92,2018-06-08 13:05:54,2018-06-08,-1.27496,36.818027,1,0,0,0,0
93,2018-06-08 15:30:24,2018-06-08,-1.492577,37.055126,1,0,0,0,0
94,2018-06-09 08:12:54,2018-06-09,-1.299726,36.824457,1,0,0,1,0
95,2018-06-09 08:38:24,2018-06-09,-1.305172,36.754582,1,0,0,0,0
96,2018-06-09 10:54:26,2018-06-09,-1.292437,36.805122,1,0,0,0,1
97,2018-06-09 11:56:24,2018-06-09,-1.252175,36.959263,1,0,0,0,0
98,2018-06-09 19:59:54,2018-06-09,-1.274917,36.823408,1,0,0,0,0
99,2018-06-09 20:15:54,2018-06-09,-1.307371,36.889824,1,0,1,0,0
100,2018-06-09 20:36:54,2018-06-09,-1.3228495,36.8990795,1,0,0,0,0
101,2018-06-09 22:34:54,2018-06-09,-1.259203,36.842383,1,0,0,0,0
102,2018-06-10 02:34:54,2018-06-10,-1.1711185,36.9725295,1,1,0,0,0
103,2018-06-10 12:21:54,2018-06-10,-1.300044,36.7872145,1,0,1,0,0
104,2018-06-10 18:02:54,2018-06-10,-1.206032,36.914291,1,0,0,0,0
105,2018-06-10 18:10:54,2018-06-10,-1.210347,36.90942,1,0,0,0,0
106,2018-06-10 18:24:54,2018-06-10,-1.215691,36.895632,1,0,0,0,0
107,2018-06-10 18:59:54,2018-06-10,-1.131297,36.982169,1,0,0,0,0
108,2018-06-11 09:12:24,2018-06-11,-1.259459,36.844829,1,0,1,0,0
109,2018-06-11 14:35:54,2018-06-11,-1.2967465,36.8760185,1,0,0,1,1
110,2018-06-11 18:48:24,2018-06-11,-1.259999,36.895915,1,0,0,0,0
111,2018-06-12 07:35:24,2018-06-12,-1.263123,36.838843,1,0,0,0,0
112,2018-06-12 08:06:24,2018-06-12,-1.299826,36.824192,1,0,0,0,0
113,2018-06-12 14:38:54,2018-06-12,-1.297632,36.869754,1,0,0,0,1
114,2018-06-12 18:47:54,2018-06-12,-1.2515222,36.93756,1,0,0,0,0
115,2018-06-12 19:24:24,2018-06-12,-1.292918,36.820308,1,0,0,0,0
116,2018-06-12 20:43:54,2018-06-12,-1.177645,36.915433,1,0,0,0,0
117,2018-06-13 06:06:54,2018-06-13,-1.285249,36.819619,1,0,0,0,0
118,2018-06-13 06:32:24,2018-06-13,-1.3291645,36.870969,1,0,0,1,0
119,2018-06-13 06:36:54,2018-06-13,-1.20004,36.920365,1,0,0,0,0
120,2018-06-13 15:44:54,2018-06-13,-1.32681,36.852673,1,0,0,0,1
121,2018-06-13 16:47:24,2018-06-13,-1.1217925,37.0067835,1,0,0,0,0
122,2018-06-13 17:22:24,2018-06-13,-1.130442,36.982174,1,0,0,0,0
123,2018-06-13 19:43:24,2018-06-13,-1.2854,36.828469,1,0,0,0,0
124,2018-06-13 19:44:54,2018-06-13,-1.244617,36.867234,1,0,0,0,0
125,2018-06-14 06:59:24,2018-06-14,-1.2893585,36.785387,1,0,0,0,0
126,2018-06-14 08:55:54,2018-06-14,-1.2942895,36.8506075,1,1,0,0,0
127,2018-06-14 09:50:24,2018-06-14,-0.792679,36.52482,1,0,0,0,0
128,2018-06-14 10:32:24,2018-06-14,-1.2925405,36.789615,1,0,0,0,0
129,2018-06-14 14:58:54,2018-06-14,-1.2261085,36.8831795,1,0,0,0,0
130,2018-06-14 16:40:24,2018-06-14,-1.291011,36.82333,1,0,0,0,0
131,2018-06-14 17:50:54,2018-06-14,-1.248458,36.8633035,1,0,0,0,0
132,2018-06-15 19:51:24,2018-06-15,-1.234399,36.99005,1,0,0,0,0
133,2018-06-17 09:34:54,2018-06-17,-1.3193655,36.838268,1,0,0,0,0
134,2018-06-17 23:27:24,2018-06-17,-1.296765,36.876709,1,0,0,0,1
135,2018-06-19 16:45:54,2018-06-19,-1.3042055,36.839078,1,0,0,0,1
136,2018-06-19 17:17:24,2018-06-19,-1.204089,36.9165105,1,0,0,0,0
137,2018-06-19 18:08:24,2018-06-19,-1.266943,36.809149,1,0,0,0,0
138,2018-06-19 19:36:54,2018-06-19,-1.172129,36.947516,1,0,0,0,0
139,2018-06-19 20:10:54,2018-06-19,-1.181013,36.9382305,1,0,1,0,0
140,2018-06-20 07:34:24,2018-06-20,-1.295375,36.8864,1,0,0,0,0
141,2018-06-20 07:47:24,2018-06-20,-1.269846,36.807199,1,0,0,0,0
142,2018-06-20 10:45:54,2018-06-20,-1.326041,36.7937735,1,0,0,0,0
143,2018-06-20 16:04:24,2018-06-20,-1.372631,36.9215365,1,0,0,0,0
144,2018-06-20 19:21:24,2018-06-20,-1.2861805,36.8338935,1,0,0,1,0
145,2018-06-20 19:40:24,2018-06-20,-1.204089,36.9165105,1,0,0,0,0
146,2018-06-21 06:14:24,2018-06-21,-1.295375,36.8864,1,0,0,0,0
147,2018-06-21 06:25:54,2018-06-21,-1.252702,36.8592995,1,0,0,0,0
148,2018-06-21 07:18:54,2018-06-21,-1.248045,36.8640365,1,0,0,0,0
149,2018-06-21 07:40:25,2018-06-21,-1.244371,36.8669365,1,0,0,0,0
150,2018-06-21 09:22:54,2018-06-21,-1.283389,36.823544,1,0,0,0,0
151,2018-06-21 15:55:54,2018-06-21,-1.105047,36.630144,1,0,0,0,0
152,2018-06-21 19:52:24,2018-06-21,-1.107324,37.015486,1,0,0,0,0
153,2018-06-22 06:15:24,2018-06-22,-1.2594055,36.844797,1,0,0,0,0
154,2018-06-22 07:39:25,2018-06-22,-1.3194825,36.897537,1,0,0,0,0
155,2018-06-22 10:43:54,2018-06-22,-1.3315735,36.888197,1,0,0,0,0
156,2018-06-22 12:52:24,2018-06-22,-1.04122,37.071924,1,0,0,0,0
157,2018-06-23 06:30:54,2018-06-23,-1.297096,36.875273,1,0,0,0,0
158,2018-06-23 20:25:24,2018-06-23,-1.324893,36.846924,1,0,0,0,0
159,2018-06-23 20:27:54,2018-06-23,-1.024323,37.0670515,1,0,0,0,0
160,2018-06-24 01:25:54,2018-06-24,-1.304873,36.826523,1,0,0,0,0
161,2018-06-24 01:48:54,2018-06-24,-1.024323,37.0670515,1,0,0,0,0
162,2018-06-24 12:28:54,2018-06-24,-1.024331,37.067045,1,0,0,0,0
163,2018-06-24 13:20:54,2018-06-24,-1.2326965,36.874799,1,0,0,0,0
164,2018-06-24 17:49:54,2018-06-24,-1.204543,36.916238,1,0,0,0,0
165,2018-06-25 06:46:54,2018-06-25,-4.030708,39.640127,1,0,0,1,0
166,2018-06-25 09:24:55,2018-06-25,-1.2205955,36.8887205,1,0,0,0,0
167,2018-06-25 11:38:54,2018-06-25,-4.029915,39.632612,1,0,0,1,0
168,2018-06-25 16:19:24,2018-06-25,-1.132897,36.6349645,1,0,0,0,0
169,2018-06-25 18:52:24,2018-06-25,-1.3194545,36.8382225,1,0,0,0,0
170,2018-06-25 19:00:24,2018-06-25,-1.2594055,36.844797,1,0,0,0,0
171,2018-06-27 08:24:54,2018-06-27,-1.040628,36.823518,1,0,0,0,0
172,2018-06-27 09:39:24,2018-06-27,-3.793191,39.38432,1,0,0,0,0
173,2018-06-27 13:14:54,2018-06-27,-1.238104,36.8439875,1,0,0,0,0
174,2018-06-27 13:20:24,2018-06-27,-1.2948505,36.787387,1,0,0,0,0
175,2018-06-28 16:57:54,2018-06-28,-1.2610945,36.841869,1,0,0,0,0
176,2018-06-28 17:03:24,2018-06-28,-1.2848035,36.8204285,1,0,0,0,0
177,2018-06-28 19:09:54,2018-06-28,-1.263175,36.758835,1,0,0,1,0
178,2018-06-29 07:07:24,2018-06-29,-1.2058225,36.8320265,1,0,0,0,0
179,2018-06-29 07:46:24,2018-06-29,-1.269846,36.807199,1,0,0,0,0
180,2018-06-29 12:35:54,2018-06-29,-1.3328455,36.7816645,1,0,0,0,1
181,2018-06-29 18:03:24,2018-06-29,-1.263873,36.7494195,1,0,0,0,0
182,2018-06-30 06:56:54,2018-06-30,-1.372794,36.92026,1,0,0,0,0
183,2018-06-30 08:23:24,2018-06-30,-1.205315,36.778044,1,0,0,0,0
184,2018-06-30 09:08:56,2018-06-30,-1.2184465,36.892509,1,0,0,0,0
185,2018-06-30 09:25:24,2018-06-30,-1.2263555,36.883683,1,0,0,0,0
186,2018-06-30 10:03:54,2018-06-30,-1.037827,37.0636,1,0,0,0,0
187,2018-06-30 10:17:54,2018-06-30,-1.201342,36.908912,1,0,0,0,0
188,2018-06-30 11:10:24,2018-06-30,-1.2488345,36.86568,1,0,0,0,0
189,2018-06-30 13:37:24,2018-06-30,-1.291326,36.824422,1,0,0,0,0
190,2018-06-30 15:12:24,2018-06-30,-1.2184465,36.892509,1,0,0,0,0
191,2018-06-30 16:07:24,2018-06-30,-1.210902,36.907413,1,0,0,0,0
192,2018-07-01 07:18:24,2018-07-01,-1.259024,36.778396,1,0,0,0,0
193,2018-07-01 17:58:24,2018-07-01,-1.259304,36.7858145,1,0,0,0,0
194,2018-07-01 21:40:54,2018-07-01,-1.2046095,36.77569,1,0,0,0,0
195,2018-07-01 23:56:24,2018-07-01,-1.3251365,36.8487345,1,0,0,0,0
196,2018-07-02 05:23:24,2018-07-02,-1.3301285,36.8709395,1,0,0,0,0
197,2018-07-02 07:00:54,2018-07-02,-1.227172,36.8858135,1,0,0,0,0
198,2018-07-02 07:09:24,2018-07-02,-1.477136,37.038044,1,1,0,0,0
199,2018-07-02 07:52:24,2018-07-02,-1.3235715,36.8478045,1,0,0,0,0
200,2018-07-03 07:18:54,2018-07-03,-1.280503,36.814531,1,0,0,0,0
201,2018-07-03 10:49:24,2018-07-03,-0.58228,37.092066,1,0,0,0,0
202,2018-07-03 20:41:24,2018-07-03,-1.2263555,36.883683,1,0,0,0,0
203,2018-07-04 06:15:54,2018-07-04,-1.3234565,36.8993865,1,0,0,0,0
204,2018-07-04 13:16:54,2018-07-04,-2.058049,37.430015,1,0,0,0,0
205,2018-07-04 16:53:54,2018-07-04,-2.079876,37.473017,1,0,0,0,0
206,2018-07-05 05:59:54,2018-07-05,-1.3294435,36.854464,1,0,0,0,0
207,2018-07-05 07:10:54,2018-07-05,-1.264314,36.7459225,1,0,0,0,0
208,2018-07-05 08:23:24,2018-07-05,-2.079876,37.473017,1,0,0,0,0
209,2018-07-05 09:02:54,2018-07-05,-1.2594365,36.776683,1,0,0,0,0
210,2018-07-05 10:03:54,2018-07-05,-1.263683,36.983035,1,0,0,0,0
211,2018-07-05 10:53:54,2018-07-05,-1.32147,36.903874,1,0,0,0,0
212,2018-07-05 14:47:24,2018-07-05,-1.259459,36.844829,1,0,0,1,0
213,2018-07-05 17:35:54,2018-07-05,-1.327018,36.845147,1,0,0,0,0
214,2018-07-06 06:33:54,2018-07-06,-2.079876,37.473017,1,0,0,0,0
215,2018-07-06 06:35:54,2018-07-06,-1.264048,36.754254,1,0,0,1,0
216,2018-07-06 08:54:54,2018-07-06,-1.259459,36.844829,1,0,0,0,0
217,2018-07-06 11:25:24,2018-07-06,-1.313309,36.813301,1,0,0,0,0
218,2018-07-06 16:09:24,2018-07-06,-1.2752025,36.8230845,1,0,0,0,0
219,2018-07-06 22:49:24,2018-07-06,-1.181013,36.9382305,1,0,0,0,0
220,2018-07-08 03:01:54,2018-07-08,-1.43382,36.9664145,1,0,0,0,0
221,2018-07-08 08:19:54,2018-07-08,-1.393574,36.939563,1,1,0,0,0
222,2018-07-08 09:43:54,2018-07-08,-1.3193275,36.813198,1,0,0,0,0
223,2018-07-08 19:00:54,2018-07-08,-1.172129,36.947516,1,0,0,0,0
224,2018-07-08 19:46:24,2018-07-08,-2.211075,37.714634,1,0,0,0,0
225,2018-07-08 20:28:54,2018-07-08,-1.2261955,36.883694,1,0,0,0,0
226,2018-07-08 21:13:24,2018-07-08,-1.330334,36.889867,1,0,0,0,0
227,2018-07-09 08:42:54,2018-07-09,-1.289546,36.7616,1,0,0,0,0
228,2018-07-09 13:01:54,2018-07-09,-1.246407,36.868857,1,0,0,0,0
229,2018-07-09 14:45:54,2018-07-09,-1.345364,36.9024745,1,0,0,0,0
230,2018-07-09 16:33:54,2018-07-09,-1.285487,36.791054,1,0,0,0,0
231,2018-07-09 17:27:54,2018-07-09,-1.118192,37.010204,1,0,0,0,0
232,2018-07-09 18:18:54,2018-07-09,-1.263269,36.757668,1,0,0,0,0
233,2018-07-09 19:09:24,2018-07-09,-1.2195405,36.891369,1,0,0,1,1
234,2018-07-10 08:06:24,2018-07-10,-1.259942,36.843874,1,0,0,0,0
235,2018-07-10 15:09:24,2018-07-10,-0.372115,35.2823525,1,1,0,0,1
236,2018-07-10 19:27:24,2018-07-10,-1.234881,36.671483,1,0,0,0,0
237,2018-07-10 19:51:24,2018-07-10,-1.225011,36.705686,1,0,0,0,0
238,2018-07-10 20:41:24,2018-07-10,-1.329883,36.870701,1,0,0,0,1
239,2018-07-11 06:11:24,2018-07-11,-1.351218,36.905734,1,0,0,0,0
240,2018-07-11 06:12:54,2018-07-11,-1.360121,36.908146,1,0,0,0,0
241,2018-07-11 06:30:24,2018-07-11,-0.940619,36.620657,1,0,0,1,0
242,2018-07-11 08:43:54,2018-07-11,-1.2785164,36.82129125,1,0,0,1,0
243,2018-07-11 08:58:54,2018-07-11,-1.274486,36.7983945,1,0,0,0,0
244,2018-07-11 12:12:54,2018-07-11,-1.45238,37.000924,1,0,0,0,0
245,2018-07-11 13:16:24,2018-07-11,-1.148683,36.958992,1,0,0,0,0
246,2018-07-11 17:08:24,2018-07-11,-1.30527,36.832769,1,0,0,0,0
247,2018-07-11 17:36:54,2018-07-11,-1.277958,36.813952,1,0,1,0,0
248,2018-07-12 06:58:54,2018-07-12,-1.300027,36.777157,1,0,0,0,0
249,2018-07-12 15:38:54,2018-07-12,-1.218826,36.891298,1,0,0,0,0
250,2018-07-13 07:08:54,2018-07-13,-1.25781,36.700915,1,0,0,0,0
251,2018-07-15 13:15:54,2018-07-15,-1.29890707,36.77939484,1,0,0,0,0
252,2018-07-15 18:38:24,2018-07-15,-1.053377,36.630913,1,0,0,0,0
253,2018-07-15 21:45:24,2018-07-15,-1.294684681,36.85307892,1,0,0,1,0
254,2018-07-16 06:50:54,2018-07-16,-1.395628367,36.94102487,1,0,0,0,0
255,2018-07-16 07:19:54,2018-07-16,-1.405483661,36.94613746,1,0,0,0,0
256,2018-07-16 07:42:54,2018-07-16,-1.242889,36.677106,1,1,0,0,0
257,2018-07-16 09:09:54,2018-07-16,-1.23995,36.844179,1,0,0,0,0
258,2018-07-16 10:38:54,2018-07-16,-1.250033,36.846732,1,0,0,0,0
259,2018-07-16 11:07:24,2018-07-16,-1.245571,36.845404,1,0,0,0,0
260,2018-07-16 14:03:54,2018-07-16,-1.3691612,36.9168082,1,0,0,0,0
261,2018-07-17 05:04:54,2018-07-17,-1.259545914,36.77552519,1,0,0,0,0
262,2018-07-17 08:41:54,2018-07-17,-1.365265,36.911847,1,0,0,0,0
263,2018-07-17 08:48:24,2018-07-17,-1.262012186,36.87304721,1,0,0,1,0
264,2018-07-17 16:05:54,2018-07-17,-1.247735,36.81602,1,0,0,0,0
265,2018-07-17 17:40:24,2018-07-17,-1.106973,37.015485,1,0,0,0,0
266,2018-07-17 20:50:54,2018-07-17,-1.319666,36.838437,1,0,0,0,1
267,2018-07-18 06:37:24,2018-07-18,-1.259436525,36.78603644,1,0,0,0,0
268,2018-07-18 07:21:54,2018-07-18,-1.260167,36.790596,1,0,0,0,0
269,2018-07-18 07:26:54,2018-07-18,-1.260259853,36.77113505,1,0,0,0,0
270,2018-07-18 20:00:24,2018-07-18,-1.266699449,36.80352345,1,0,0,0,0
271,2018-07-18 21:03:54,2018-07-18,-1.32560138,36.79449221,1,0,0,0,0
272,2018-07-18 21:33:24,2018-07-18,-1.188830907,36.9314266,1,0,0,0,1
273,2018-07-19 08:30:54,2018-07-19,-1.164806,36.957244,1,0,0,0,0
274,2018-07-19 10:19:24,2018-07-19,-1.33119208,36.88856874,1,0,0,0,0
275,2018-07-19 16:46:24,2018-07-19,-1.257454,36.826709,1,0,0,0,0
276,2018-07-19 23:27:54,2018-07-19,-1.335453,36.892747,1,0,0,0,0
277,2018-07-20 06:08:54,2018-07-20,-1.224276,36.886716,1,0,0,0,0
278,2018-07-20 06:58:24,2018-07-20,-1.319504,36.906722,1,0,0,0,0
279,2018-07-20 21:15:24,2018-07-20,-1.2562187,36.8552686,1,0,0,0,0
280,2018-07-21 04:02:24,2018-07-21,-1.32381574,36.84490437,1,0,0,0,0
281,2018-07-21 09:15:24,2018-07-21,-1.195786185,36.83826736,1,0,0,0,0
282,2018-07-21 09:17:24,2018-07-21,-1.21866,36.83586,1,0,0,0,0
283,2018-07-21 14:06:24,2018-07-21,-0.805883,36.532611,1,0,0,0,0
284,2018-07-21 20:21:54,2018-07-21,-1.297014367,36.87565808,1,1,1,0,0
285,2018-07-22 14:18:54,2018-07-22,-1.354166955,36.90668421,1,0,0,0,0
286,2018-07-22 21:02:24,2018-07-22,-1.312572,36.829934,1,0,0,0,0
287,2018-07-23 06:37:54,2018-07-23,-1.2774841,36.8211912,1,0,0,0,0
288,2018-07-23 07:34:54,2018-07-23,-1.02398,37.066899,1,0,0,1,0
289,2018-07-23 11:15:54,2018-07-23,-1.25971,36.786735,1,0,0,0,0
290,2018-07-24 05:11:54,2018-07-24,-1.289546,36.761635,1,0,0,0,0
291,2018-07-24 06:25:24,2018-07-24,-1.28051073,36.96433483,1,0,0,1,0
292,2018-07-24 06:32:24,2018-07-24,-1.3196244,36.8383712,1,0,0,1,0
293,2018-07-24 09:45:54,2018-07-24,-1.236467,36.806911,1,0,0,0,0
294,2018-07-24 14:07:24,2018-07-24,-1.142937,36.966611,1,0,0,0,0
295,2018-07-24 19:30:54,2018-07-24,-1.259759,36.844339,1,0,0,0,0
296,2018-07-25 06:31:54,2018-07-25,-1.2641004,36.7542523,1,0,0,0,0
297,2018-07-25 06:49:24,2018-07-25,-1.28176092,36.81497523,1,1,1,0,0
298,2018-07-25 07:27:24,2018-07-25,-1.259911,36.843977,1,0,0,0,0
299,2018-07-25 07:40:24,2018-07-25,-1.283269,36.824646,1,0,0,0,0
300,2018-07-25 07:45:54,2018-07-25,-1.2184363,36.8914368,1,0,0,0,0
301,2018-07-25 12:28:24,2018-07-25,-1.2381308,36.8439714,1,0,0,1,0
302,2018-07-26 14:12:54,2018-07-26,-1.244967,36.866891,1,0,0,0,1
303,2018-07-26 15:36:24,2018-07-26,-1.3256014,36.7944922,1,0,0,0,0
304,2018-07-27 16:25:24,2018-07-27,-1.25944,36.7756735,1,0,0,0,0
305,2018-07-27 17:08:24,2018-07-27,-1.274329,36.812513,1,0,0,0,0
306,2018-07-27 18:01:54,2018-07-27,-1.2917857,36.8406529,1,0,0,1,0
307,2018-07-27 18:36:54,2018-07-27,-1.1819149,36.9376677,1,0,0,0,0
308,2018-07-27 18:54:24,2018-07-27,-1.2893,36.949665,1,0,0,0,0
309,2018-07-27 22:29:24,2018-07-27,-1.3311921,36.8885687,1,0,0,0,0
310,2018-07-28 04:19:24,2018-07-28,-1.279215,36.967267,1,0,0,0,0
311,2018-07-28 05:37:54,2018-07-28,-1.329762,36.855566,1,0,0,0,0
312,2018-07-28 09:52:24,2018-07-28,-1.295163,36.855671,1,0,0,0,0
313,2018-07-28 17:20:54,2018-07-28,-1.295155,36.855581,1,0,0,0,0
314,2018-07-28 19:18:24,2018-07-28,-1.212906,36.893316,1,0,0,0,0
315,2018-07-28 19:39:24,2018-07-28,-1.330524,36.866639,1,0,0,0,0
316,2018-07-29 10:53:54,2018-07-29,-1.281182,36.822749,1,1,1,1,0
317,2018-07-29 11:56:24,2018-07-29,-1.277131,36.806491,1,0,0,0,0
318,2018-07-29 17:48:26,2018-07-29,-1.479244836,37.04201588,1,0,0,0,0
319,2018-07-29 19:12:24,2018-07-29,-1.490968,37.056855,1,1,0,0,1
